"court_access_id","image_id","court_access_desc","court_id"
"11427","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","165"
"11429","7","Disabled access facilities, assistance may be required from a member of staff. Please contact the court in advance.","167"
"11431","7","Disabled access and toilet facilities are available.","169"
"11432","7","Disabled access, toilet and parking facilities.","170"
"11433","7","Disabled toilet facilities. Parking can be arranged by contacting the court security in advance.","172"
"11437","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","176"
"11439","7","Disabled access and toilet facilities.","178"
"11440","7","Disabled access, toilet and parking facilities.","180"
"11441","7","Disabled access and toilet facilities.","181"
"11442","7","Disabled access and toilet facilities.","183"
"11444","7","Disabled access, toilet and parking facilities.","186"
"11445","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","187"
"11447","7","Disabled access, toilet and parking facilities.","189"
"11448","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","190"
"11449","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","191"
"11450","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","192"
"11451","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","193"
"11453","7","Disabled access and toilet facilities.","197"
"11454","7","Disabled access and toilet facilities.","198"
"11455","7","Disabled access and toilet facilities.","199"
"11457","7","Disabled access facilities.","201"
"11461","7","Disabled toilet facilities are available.","205"
"11462","7","Disabled access and toilet facilities.","206"
"11463","7","Disabled access and toilet facilities.","207"
"11464","7","Disabled access and toilet facilities. Limited public parking is available in College Road.","208"
"11465","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","209"
"11467","7","Disabled access, toilet and parking facilities.","211"
"11468","7","This court has disabled access.","212"
"11469","7","Disabled access and toilet facilities.","213"
"11470","7","Disabled access facilities are available. Parking can be arranged by contacting the court in advance.","214"
"11472","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","216"
"11473","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","217"
"11474","7","Disabled access and toilet facilities.","218"
"11475","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","221"
"11477","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","223"
"11479","7","Disabled access and toilet facilities.","228"
"11480","7","Disabled access and toilet facilities.","229"
"11481","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","230"
"11482","7","Disabled toilet and some access facilities.","231"
"11483","7","Disabled access and toilet facilities.","233"
"11484","7","Disabled access, toilet and parking facilities.","235"
"11487","7","Disabled access facilities.","239"
"11488","7","Disabled access facilities.","240"
"11489","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","242"
"11490","7","Disabled parking and limited access facilities.","243"
"11491","7","Disabled access and parking facilities.","244"
"11492","7","Disabled access and toilet facilities.","245"
"11495","7","Disabled access, toilet and parking facilities.","248"
"11496","7","Disabled access facilities.","249"
"11498","7","Disabled access, toilet and parking facilities.","252"
"11499","7","Disabled access and toilet facilities.","253"
"11500","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","254"
"11501","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","255"
"11502","7","Disabled toilet facilities. Parking can be arranged by contacting the court in advance.","256"
"11503","7","Disabled access, toilet and parking facilities.","257"
"11504","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","258"
"11507","7","Disabled access and toilet facilities.","261"
"11508","7","Disabled access and toilet facilities.","262"
"11511","7","Disabled access, toilet and parking facilities.","266"
"11512","7","Disabled access, toilet and parking facilities.","267"
"11513","7","Disabled access and toilet facilities.","268"
"11514","7","Disabled access, toilet and parking facilities.","269"
"11516","7","Disabled access and toilet facilities.","271"
"11517","7","Disabled access and toilet facilities.","272"
"11519","7","Disabled access, toilet and parking facilities.","274"
"11520","7","Disabled access, toilet and parking facilities. If you, or someone who will be accompanying you, have a disability and need help, or wish your case to be heard in a Courtroom with the hearing enhancement system, please contact the Court Listing Officer.","275"
"11521","7","Disabled access, toilet and parking facilities.","276"
"11522","7","Disabled access, toilet and parking facilities.","277"
"11525","7","Disabled access and toilet facilities.","282"
"11526","7","Disabled access and toilets are available at this court.","284"
"11527","7","Disabled access, toilet and parking facilities.","285"
"11528","7","Disabled access, toilet and parking facilities.","286"
"11529","7","Disabled access, toilet and parking facilities.","287"
"11530","7","Disabled access, toilet and parking facilities.","288"
"11531","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","289"
"11533","7","Disabled access and toilet facilities are available. No disabled parking is available.","292"
"11536","7","Disabled access, toilet and parking facilities.","296"
"11538","7","Disabled toilet facilities.","299"
"11539","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","300"
"11540","7","Disabled access and toilet facilities.","301"
"11541","7","Disabled access and toilet facilities.","302"
"11544","7","Disabled access, toilet and parking facilities.","308"
"11545","7","Disabled access and toilet facilities.","309"
"11546","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","310"
"11547","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","311"
"11548","7","Disabled access, toilet and parking facilities.","312"
"11549","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","313"
"11550","7","Disabled access, toilet and parking facilities.","314"
"11551","7","Disabled access, toilet and parking facilities.","315"
"11554","7","Disabled access and toilet facilities are available. Parking is available to orange badge holders.","318"
"11555","7","Disabled access and toilet facilities are available. Parking is available to orange badge holders.","319"
"11556","7","This court has limited access for wheelchair users and those with other disabilities. Please advise us in advance of any needs or requirements you may have in this regard and we will do our best to accommodate you; including if necessary arranging for you case to be heard at another court.","320"
"11557","7","Disabled access and toilet facilities.","321"
"11559","7","Disabled access and toilet facilities.","323"
"11560","7","Disabled access and toilet facilities.","324"
"11561","7","Disabled access and toilet facilities.","325"
"11562","7","Disabled access and toilet facilities.","326"
"11563","7","Disabled access and toilet facilities.","327"
"11564","7","Disabled access and toilet facilities.","328"
"11565","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","330"
"11569","7","Disabled access and toilet facilities.","334"
"11570","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","335"
"11571","7","Disabled access and toilet facilities.","337"
"11572","7","Disabled access facilities.","338"
"11574","7","Disabled access and toilet facilities.","340"
"11575","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","341"
"11576","7","Disabled access, toilet and parking facilities.","342"
"11578","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting the Customer Service Officer in advance.","344"
"11579","7","Disabled access and toilet facilities are available. Parking for blue badge holders can be arranged by contacting the Customer Service in advance on 0116 222 5800.","345"
"11581","7","Disabled access and toilet facilities.","349"
"11582","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","351"
"11583","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","352"
"11584","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","353"
"11585","7","Disabled access and toilet facilities.","354"
"11586","7","Disabled access and toilet facilities.","355"
"11588","7","Disabled access and toilet facilities.","357"
"11589","7","Disabled access and toilet facilities.","358"
"11590","7","Thsi court has disabled access and toilet facilities including lifts.","359"
"11591","7","Disabled access and toilet facilities are available. There is no disabled parking.","360"
"11592","7","Disabled access, toilet and parking facilities. Parking can be arranged by contacting the court in advance.","361"
"11593","7","Disabled toilets and limited access facilities. Parking can be arranged by contacting the court in advance.","362"
"11596","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","365"
"11598","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","370"
"11599","7","Disabled access and toilet facilities.","373"
"11600","7","Disabled access and toilet facilities.","374"
"11601","7","Disabled toilet facilities. Please contact the court to arrange access and parking.","375"
"11603","7","Disabled access facilities.","377"
"11604","7","Disabled access and toilet facilities.","378"
"11605","7","Disabled access and toilet facilities.","379"
"11606","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","380"
"11607","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","381"
"11608","7","Disabled access, toilet and parking facilities.","382"
"11609","7","Disabled access and toilet facilities.","383"
"11610","7","Disabled access facilities.","385"
"11614","7","Disabled access and toilet facilities.","390"
"11616","7","Disabled access and toilet facilities. There is no disabled parking available at the court.","394"
"11617","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","395"
"11618","7","Disabled access, toilet and parking facilities.","396"
"11621","7","Disabled access is available throughout the court. A lift is available to access courts on the first floor. 
No disabled parking spaces are available. Disabled parking spaces are available in the public car park close to the court building. The Castle Street public car park is approximately 400 metres from the court.","400"
"11622","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","403"
"11623","7","Disabled access, toilet and parking facilities.","405"
"11625","7","Disabled access and toilet facilities.","408"
"11626","7","Disabled access, toilet and parking facilities.","409"
"11628","7","Disabled access, toilet and parking facilities.","411"
"11629","7","Disabled toilet facilities.","412"
"11630","7","Disabled access facilities.","413"
"11631","7","Disabled access and toilet facilities.","414"
"11632","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","415"
"11637","7","Disabled access and toilet facilities.","421"
"11638","7","This court has full disabled access and toilet facilities.","422"
"11639","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting court security in advance.","423"
"11640","7","Disabled access, toilet and parking facilities.","424"
"11641","7","Disabled toilet facilities.","425"
"11642","7","Disabled toilet facilities are available.
Disabled parking spaces are available on the ground and 4th floor of the multi-storey car park adjacent to the court. There is a charge for car parking.","426"
"11643","7","Disabled access and toilet facilities.","427"
"11645","7","Disabled access, toilet and parking facilities.","430"
"11646","7","Disabled access and toilet facilities.","431"
"11647","7","Disabled access and toilet facilities.","432"
"11648","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","433"
"11650","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","438"
"11651","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","439"
"11652","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","440"
"11653","7","Disabled access and toilet facilities.","441"
"11654","7","Disabled access and toilet facilities.","443"
"11655","7","Disabled access, toilet and parking facilities.","445"
"11656","7","Disabled access, toilet and parking facilities.","446"
"11657","7","Disabled access, toilet and parking facilities.","447"
"11658","7","Disabled access and toilet facilities.","448"
"11659","7","Disabled access and toilet facilities.","449"
"11660","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","450"
"11662","7","Disabled access and toilet facilities.","452"
"11663","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting the court in advance on 024 76483140.","453"
"11664","7","Disabled access, toilet and parking facilities.","455"
"11665","7","Disabled access, toilet and parking facilities.","456"
"11666","7","Disabled access facilities are available. Parking can be arranged by contacting the court in advance.","457"
"11669","7","Disabled access. Disabled toilet facilities available on ground and first floor. Parking can be arranged by contacting the court in advance. Please contact the court for further information.","460"
"11670","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","461"
"11671","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","462"
"11675","7","Disabled access, toilet and parking facilities.","468"
"11676","7","Disabled access and toilet facilities.","469"
"11677","7","Disabled access, toilet and parking facilities.","470"
"11678","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","471"
"11679","7","Disabled parking is available on request to Steve Haywood or the Listing Office in advance of hearings.

There is a Disabled ramp for access at the front of the building, a bell is situated at the bottom of the ramp for disabled users to attract the attention of security if needed. A new ramp has been installed for access to Fixed Penalty and also one for the Jury Entrance both with hand rails.","473"
"11684","7","Disabled access, toilet and parking facilities.","481"
"11685","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting the court Security in advance.","484"
"11686","7","Disabled access and toilet facilities.","485"
"11687","7","Disabled access and toilet facilities. Disabled parking is very limited at the court and is on a first come, first served basis.","486"
"11688","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","487"
"11692","7","Disabled access and toilet facilities.","492"
"11693","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","493"
"11694","7","Disabled access and toilet facilities.","494"
"11695","7","Disabled access, toilet and parking facilities.","495"
"11697","7","Disabled access and toilet facilities.","497"
"11698","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","498"
"11700","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","500"
"11702","7","Disabled access, toilet and parking facilities.","503"
"11703","7","Disabled access, toilet and parking facilities.","504"
"11705","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","506"
"11706","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","507"
"11707","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","508"
"11715","7","Disabled access and toilet facilities.","518"
"11716","7","Disabled access to the 1st floor is only available. Parking can be arranged by contacting the court in advance.","519"
"11717","7","Disabled access, toilet and parking facilities.","520"
"11720","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","523"
"11721","7","Disabled access and toilet facilities.","524"
"11722","7","Disabled access and toilet facilities.","525"
"11723","7","Disabled access and toilet facilities.","526"
"11726","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","530"
"11727","7","Disabled access and toilet facilities.","531"
"11729","7","Disabled access, toilet and parking facilities.","534"
"11730","7","Disabled access, toilet and parking facilities.","535"
"11731","7","Disabled access and toilet facilities.","536"
"11733","7","Disabled access, toilet and parking facilities.","538"
"11734","7","Disabled access facilities.","539"
"11735","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","540"
"11736","7","Disabled access and toilet facilities.","541"
"11737","7","Disabled access and toilet facilities.","542"
"11738","7","Lifts and toilets are available for disabled customers. Disabled user parking bays are also available, please ask a member of staff. If you have any condition that might restrict your ability to use the stairs or to exit the building in an emergency, please inform a member of staff or security so that arrangements can be made to ensure your prompt and safe evacuation from the building should such an emergency occur.","544"
"11739","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","545"
"11740","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting the Listing Office in advance. 
Please note: public access to the court is via a steep incline & steps.  Please contact the court if this may cause you difficulties.","546"
"11741","7","Disabled access, toilet and parking facilities.","547"
"11742","7","Disabled access can be arranged by calling the Disability Contact Officer on 020 7805 1462.","548"
"11743","7","Disabled access and toilet facilities are available. Disabled parking facilities are available but need to be arranged prior to visit to ensure that allocated spaces are suitable for requirements. Please contact the court office in advance on 02380 213259.","550"
"11745","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting court security in advance.","551"
"11746","7","Disabled access, toilet and parking facilities.","552"
"11747","7","Disabled access and toilet facilities.","553"
"11748","7","Disabled access, toilet and parking facilities.","554"
"11750","7","Disabled access, toilet and parking facilities.","556"
"11751","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","557"
"11752","7","Disabled access and toilet facilities.","558"
"11753","7","Disabled access facilities are available. Parking can be arranged by contacting the court in advance.","559"
"11754","7","Disabled access, toilet and parking facilities.","560"
"11755","7","Disabled access, toilet and parking facilities.","561"
"11756","7","The court has wheelchair access via the Magistrates Court entrance.  Wheelchair users and customers who may not be able to navigate the stairs should use the Magistrates Court entrance and inform Security who will escort through the secure corridor to the County Court entrance.","562"
"11757","7","Disabled access and toilet facilities.","563"
"11758","7","Disabled access and toilet facilities.","564"
"11759","7","Disabled access and toilet facilities.","565"
"11760","7","Disabled access, toilet and parking facilities.","567"
"11761","7","Disabled access, toilet and parking facilities.","568"
"11762","7","Disabled access, toilet and parking facilities.","570"
"11765","7","Disabled access and toilet facilities.","574"
"11766","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting mrs J Bryan or Mr D Rothwell in advance.","575"
"11767","7","Disabled access facilities.","577"
"11768","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","578"
"11771","7","Disabled access, toilet and parking facilities.","581"
"11773","7","Disabled access and toilet facilities.","583"
"11774","7","Disabled access and toilet facilities.","584"
"11778","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","588"
"11779","7","Disabled access, toilet and parking facilities.","589"
"11780","7","Disabled access and toilet facilities.","590"
"11782","7","Disabled access and toilet facilities.","592"
"11785","7","Disabled access, toilet and parking facilities.","597"
"11786","7","Disabled access, toilet and parking facilities.","598"
"11787","7","Disabled access and toilet facilities.","599"
"11788","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","600"
"11789","7","Disabled access, toilet and parking facilities.","601"
"11790","7","Disabled access, toilet and parking facilities.","602"
"11791","7","Disabled access and toilet facilities.","603"
"11792","7","Disabled access, toilet and parking facilities.","605"
"11793","7","Disabled access and toilet facilities.","606"
"11795","7","Disabled access and parking facilities.","608"
"11796","7","Disabled access and toilet facilities.","609"
"11799","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","613"
"11801","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","616"
"11802","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","617"
"11803","7","Disabled access, toilet and parking facilities.","618"
"11804","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","619"
"11806","7","Disabled access, toilet and parking facilities.","622"
"11807","7","Disabled access, toilet and parking facilities.","624"
"11810","7","Disabled access and toilet facilities are available. Although there are no parking facilities at the court, designated spaces for the disabled are available in the public car park situated on Rishworth Street.","627"
"11811","7","Disabled access, toilet and parking facilities.","628"
"11812","7","Disabled access and toilet facilities.","629"
"11813","7","Disabled access, toilet and parking facilities.","630"
"11814","7","Disabled access, toilet and parking facilities.","631"
"11817","7","Disabled access, toilet and parking facilities.","634"
"11818","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","635"
"11819","7","Disabled access and toilet facilities.","636"
"11821","7","Disabled access and parking facilities.","638"
"11822","7","Disabled access, toilet and parking facilities.","639"
"11824","7","Disabled access and toilet facilities.","641"
"11826","7","Disabled access, toilet and parking facilities.","643"
"11827","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting the Customer Service Officer in advance.","644"
"11829","7","Disabled access and toilet facilities.","647"
"11830","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","648"
"11831","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","653"
"11832","7","Disabled access, toilet and parking facilities.","654"
"11836","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","659"
"11837","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","661"
"11838","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","662"
"11840","7","Disabled access, toilet and parking facilities.","664"
"11841","7","Disabled access and toilet facilities.","665"
"11846","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","671"
"11847","7","Disabled access and toilet facilities.","672"
"11848","7","Disabled access, toilet and parking facilities.","673"
"11849","7","Disabled toilet facilities.","675"
"11850","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","676"
"11851","7","Disabled access, toilet and parking facilities.","678"
"11852","7","Disabled access and toilet facilities.","679"
"11853","7","Disabled access and toilet facilities are available. Parking is available to orange badge holders.","680"
"11854","7","Disabled access and toilet facilities.","681"
"11856","7","Disabled access and toilet facilities.","683"
"11858","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","689"
"11859","7","Disabled access and toilet facilities.","691"
"11860","7","Disabled toilet facilities.","693"
"11861","7","Disabled access and toilet facilities.","694"
"11862","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting the court 48 hours in advance.","710"
"11863","7","Disabled access facilities are available. Parking can be arranged on request (please contact the Bulk Centre Customer Service team beforehand).","711"
"11865","7","Disabled access facilities are available. Parking can be arranged on request (please contact the Bulk Centre Customer Service team beforehand).","713"
"11866","7","Disabled access facilities are available. Parking can be arranged on request (please contact the Bulk Centre Customer Service team beforehand).","714"
"11867","7","Disabled access facilities are available. Parking can be arranged on request (please contact the Bulk Centre Customer Service team beforehand).","715"
"11868","7","Information for disabled visistors is available within our <a href=""http://www.hmcourts-service.gov.uk/docs/infoabout/rcj/DDA%20leaflet2-amendedMay28.pdf"">Facilities and Services leaflet</a>.","716"
"11869","7","Disabled toilet facilities.","720"
"11870","7","Disabled access including a lift, toilet and parking facilities","721"
"11871","7","Disabled toilet facilities.","722"
"11872","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","723"
"11873","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting 01273 811334 in advance.","724"
"11875","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","726"
"11876","7","Disabled access, toilet and parking facilities.","727"
"11878","7","Disabled access, toilet and parking facilities.","730"
"11879","7","Disabled toilet facilities.","732"
"11880","7","Disabled access, toilet and parking facilities. Parking can be arranged by contacting the court in advance.","733"
"11881","7","Disabled access facilities.","738"
"11882","7","Disabled access facilities.","739"
"11884","7","Disabled toilet and parking facilities.","746"
"11885","7","Disabled toilet facilities.","748"
"11886","7","Disabled access and toilet facilities.","749"
"11887","7","Disabled access and toilet facilities.","750"
"11888","7","Disabled access and toilet facilities.","751"
"11889","7","Disabled toilet and parking facilities.","752"
"11890","7","Disabled toilet facilities. Parking is available to blue badge holders with prior arrangement, call Customer Service on 01509 215715.","755"
"11891","7","Disabled access, toilet and parking facilities.","756"
"11892","7","Disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","759"
"11893","7","Access to the building is limited.  If you need assistance to access the building  please contact the court in advance on 01289 306885 to discuss your requirements.","48"
"11894","1","This court has baby changing facilities.","1429"
"11895","15","Guide dogs are welcome at this court.","1429"
"11896","18","Six interview rooms are available at this court.","1429"
"11897","20","This court has hearing enhancement faciities.","1429"
"11899","16","Refreshments are available.","1429"
"11900","7","This court has disabled access and toilet facilities. Parking can be arranged by contacting the court in advance.","1429"
"11901","7","This court has wheelchair access and a stairlift, disabled toilet facilities and disabled parking.","63"
"11902","20","This court has hearing enhancement facilities.","63"
"11903","20","This court has hearing enhancement facilities.","7"
"11909","15","This court welcomes guide dogs.","227"
"11910","18","This court has interview rooms available.","227"
"11911","20","This court has hearing enhancement facilities.","227"
"11912","16","Refreshments are available at this court.","227"
"11913","7","This court has disabled access and toilets.","227"
"11915","16","","760"
"11916","7","Please ask security for assistance.","760"
"11918","16","This court has vending machine facilities.","416"
"11919","7","Disabled access","416"
"11928","769","Witness care office is situated by courts 3&4","473"
"11929","20","Interview rooms are fitted with Hearing Loops
Court 4 has a fixed Hearing Loop
Portable Hearing Loops are available at Fines Counter, Pre & Post Court Counter & Main Reception","474"
"11930","23","Disabled parking is available on request to Steve Haywood or the Listing Office in advance of hearings.","474"
"11931","7","A disabled ramp leads from the pavement to the main entrance of the court. There is a disabled access gate for entry to the foyer as a wheelchair will not fit through the security arch.","474"
"11932","7","A Disabled Lift is located on the ground floor for access to Court 7. This can be activated by Security.","474"
"11933","765","Disabled toilet facilities are available on the ground floor in the main foyer for public use.","474"
"11934","766","Male and female public toilets are situated on the ground floor in the main foyer","474"
"11935","7","The Reception counter has been lowered for Disabled access and is compliant with DDA regulations.","474"
"11936","15","Guide dogs are welcome on site","474"
"11937","15","Door signs on ground floor are also in Braille","474"
"11938","1","Baby changing facilities are available in the disabled toilet on the ground floor.","474"
"11939","16","Phoenix tea bar is open Mon, Wed & Thurs 09:30 ? 15:30, Tues & Fri 09:30 ? 12:30 for hot and cold drinks and snacks. It is located on the ground floor.","474"
"11940","29","This court has <a href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"" target=""_blank"">Prison Video Link</a> facilities.","474"
"11941","767","A public pay phone is available for use in the foyer on the ground floor. A Language Line facility is available from main reception on the ground floor","474"
"11942","768","First Aid treatment is available on site, contact a member of staff","474"
"11943","769","Witness care offices are situated outside courts 4,5, & 6","474"
"11944","7","This court has disabled access, toilets and low counters.","572"
"11945","1","This court has baby changing facilities.","572"
"11946","18","Interview and conference rooms are available.","572"
"11947","15","Guide dogs are welcome at this court.","572"
"11948","16","Cafeteria facilties are available.","572"
"11949","771","This court has Witness Waiting Room","416"
"11950","1","This court has baby changing facilities.","1431"
"11951","15","Guide dogs are welcome at this court.","1431"
"11952","18","This court has interview room facilities.","1431"
"11953","20","This court has hearing enhancement facilities.","1431"
"11954","7","This court has disabled access and toilets.","1431"
"11955","16","Refreshments are available.","1431"
"11956","1","Baby changing facility available in this court.","1432"
"11957","16","Refreshments are available.","1432"
"11958","7","This court has disable access, parking and lift facilities.","1432"
"11959","20","This Court has hearing enhancement facilities.","1432"
"11960","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/video-conferences/index.htm"">Video conferencing</a> is available in this court.","1432"
"11961","15","Guide dogs are welcome at this court.","1432"
"11962","769","Witness services are available.","1432"
"11965","31","This court has <a href=""http://www.btopenzone.com""> wireless Internet access</a> available within the building.","1432"
"11966","7","This court has disabled access and toilet facilities. If requiring access via the disbled lift, please contact the court in advance.","74"
"11967","29","Video facilities","74"
"11968","20","This Court has hearing enhancement facilities.","76"
"11969","7","Disabled access, toilet and parking facilities","76"
"11970","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","76"
"11971","7","Disabled toilets are available at this court. A disabled parking bay is available by prior arrangement. Please telephone the court.","705"
"11972","16","A vending machine us available in this building.","705"
"11973","20","Loop hearing facilities are available in this building.","705"
"11974","701","Prayer rooms are located in the East Wing of the Royal Courts of Justice, rooms E130 and E131.","705"
"11975","15","Guide dogs are welcome at this court.","478"
"11976","20","This court has a hearing loop system.","478"
"11977","18","Interview/consultation rooms are available at this court.","478"
"11978","16","Refreshments are available.","478"
"11979","7","This court has disabled access, toilets and parking.","478"
"11980","1","","75"
"11981","7","","75"
"11982","765","","75"
"11983","23","Parking may be arranged by contacting the court in advance.","75"
"11984","771","This court has witness waiting rooms.","590"
"11985","23","Pay and display parking can be found in the area.","740"
"11991","16","Hot drinks available.","654"
"11992","29","A video link/media room is available for vulnerable witnesses and victims and to view evidence.","544"
"11993","23","Public parking is available at the Park Place car park next to the court.","191"
"11994","23","There are three free car parks close to the court. Two are situated in Greenwell Road and one in Stephenson Way.","433"
"11996","31","<a href=""http://www.btopenzone.com""> This court has wireless Internet access available within the building.</a>","150"
"11997","16","Refreshments are available.","177"
"11998","31","This court has <a target=""_blank"" href=""http://www.btopenzone.com/"">wireless Internet access </a> available within the building.","340"
"11999","7","Disabled access and toilet facilities are available. Parking can be arranged by contacting the Customer Service Officer in advance.","67"
"12000","701","A quiet room for prayer or contemplation can be made available at this court by prior arrangement. Contact the Customer Service Officer.","67"
"12010","769","Vulnerable witness room available.","67"
"12024","23","Disabled parking is available. Please contact the court on 01274 390111 on the day prior to your court visit to arrange parking.General car parking is available opposite the court in the multi storey car park on Channing Way.","85"
"12025","18","Interview rooms are available on all hearing floors.","1439"
"12026","701","A quiet contemplation room is available.","1439"
"12027","23","There is pay and display parking in Redcliff Street. NCP Public parking is also available at Redcliffe Parade, BS1 6SW and the Mall (Galleries) Shopping Centre, BS1 3XD.","1439"
"12028","16","Hot and cold vending facilities are located on the 1st floor District Judges reception area.","1439"
"12029","1","Baby changing facility available in this court.","1439"
"12030","7","This court has disabled access and lift facilities.","1439"
"12031","20","This court has hearing enhancement facilities.","1439"
"12032","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/video-conferences/index.htm"">Video conferencing</a> is available in this court.","1439"
"12033","15","Guide dogs are welcome at this court.","1439"
"12035","701","A quiet contemplation room is available.","1440"
